Date,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,BlkSizeMeanByte,BlkWghtMean,BlkWghtTot,CapAct1yrUSD,DiffLast,DiffMean,FeeTotNtv,FeeTotUSD,FlowInExNtv,FlowOutExNtv,FlowTfrFromExCnt,HashRate,IssContPctAnn,IssContPctDay,IssTotNtv,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,Close,RevHashRateUSD,RevNtv,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyExpFut10yr,SplyFF,SplyMiner0HopAllNtv,SplyMiner0HopAllUSD,SplyMiner1HopAllNtv,SplyMiner1HopAllUSD,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValMeanNtv,TxTfrValMedNtv,VelCur1yr,Open,Gsearch_scaled,High,Low,DXY,Twitter,FG,Git,Rate
2022-08-18,1009836,9120,2572890,17960309,950,503640,7948673,42,99248,42845003,21167787,10620966,3766365,15942,5,149991,98,896581,2150,1400663.764,3668683.556,528290432,152220262370,28351606743494,28281568681371,14.79958235,343663.6266,17239.6702,22290.49286,25215,202447354.3,1.717644412,0.0047058751,900.0,0.3372894778,34.56165529,39.67308365,26.12837769,29.99258296,23221.1706,0.1049295865,914.7995824,16566827.85,4674418.406,290308.0334,6555236.382,10497828.69,1521486.475,11744277.17,13124590.24,14431452.78,569684.9047,3188528.355,17349869.34,34.27569261,10919897.63,18695774.84,19113609.67,6450671.271,17479189.44,19043171.94,2256853.585,15432212.62,19117958.25,19077812.5,18853245.3,17963839.43,16086686.26,11773340.44,780088.1442,2959854.175,7902844.116,19122298.93,19120603.59,19103192.7,16836656.19,18420641.69,9818842.915,18976026.58,14556030.84,2979842.653,18899880.13,17327805.83,19125029.67,20684092.97,14458393.1,1803998.357,41890953610.0,2621763.651,60880421017,292682,3.387523148,850579,553359.7714,1.845261913,0.00315808,27.2812032,23341.03906,0.22,23563.83203,23177.60156,106.68,101200.0,30.0,472.0,2.5
2022-08-19,982140,9119,2574820,17991833,950,503881,7958052,42,99343,42875776,21213093,10633810,3769356,15944,5,150011,99,896919,2150,1069294.601,2772327.843,493474356,137018081850,28351606743494,28351606743494,13.53336601,282938.9206,29784.30641,35559.34892,28336,250867150.6,2.123075827,0.0058166461,1112.5,0.3367792347,41.73668204,35.58517392,31.53790696,26.88958129,20906.76631,0.0938413674,1126.033366,16567538.89,4677115.664,335663.3264,6553767.321,10498253.67,1457598.291,11745113.83,13121271.78,14425372.43,605577.6083,3192969.166,17350821.69,34.26601801,10915255.08,18696277.83,19114698.86,6441287.524,17478789.66,19044120.79,2246887.724,15431821.3,19119066.88,19078813.75,18853902.95,17963592.76,16085264.36,11769521.67,780741.1477,2965201.558,7893625.642,19123398.37,19121519.85,19102064.57,16771949.52,18382418.22,9700771.617,18966358.52,14457082.68,2975201.558,18900556.9,17327543.16,19126142.17,20684232.03,14452478.32,1804123.604,37718390599.0,2617176.02,54716687458,276337,3.198344907,888493,458257.3707,4.019482669,0.003882555,27.45034466,23213.3125,0.22,23213.3125,20868.84766,107.5,132626.0,33.0,471.0,2.5
2022-08-20,841648,9111,2576234,18019281,950,503926,7965196,42,99395,42886885,21238218,10642989,3771611,15946,5,150044,99,897298,2149,1019208.282,2635132.49,392634741,138587850163,28351606743494,28351606743494,8.94198715,189093.1155,10234.12135,12546.92465,19787,209995535.9,1.777094918,0.0048687532,931.25,0.3367267508,74.07912671,36.04102785,55.95518014,27.22335286,21146.6548,0.09467780025,940.1919872,16566932.69,4674892.528,294907.2331,6553653.59,10496775.75,1440493.36,11745355.09,13118502.85,14420124.9,564760.3164,3188099.447,17351588.27,34.26375507,10911674.49,18696775.52,19115638.79,6440597.287,17478384.99,19044953.42,2245496.853,15431693.15,19120004.06,19079675.81,18854516.73,17963627.04,16084960.79,11767422.95,780741.1478,2964496.897,7892037.892,19124331.05,19122472.51,19103232.09,16777774.67,18386819.98,9709931.239,18968261.32,14465385.73,2974496.897,18901088.86,17327276.59,19127073.42,20684348.44,14447508.85,1804286.359,38154620797.0,2617409.012,55349444857,226096,2.616851852,725592,258197.8794,4.702544387,0.00322747,27.5990432,20872.8418,0.22,21350.80664,20856.73047,107.5,108997.0,29.0,473.0,2.5
2022-08-21,753797,9110,2576723,18025901,948,503906,7966283,42,99381,42902216,21246367,10646447,3772074,15951,5,150020,99,897412,2151,929669.3493,2415620.884,352680649,141197508229,28351606743494,28351606743494,7.8864978,169985.5434,7910.94781,10948.62381,16936,205767438.5,1.741231405,0.004770497,912.5,0.3363729619,41.21462192,36.78203255,31.12436687,27.77697386,21553.99617,0.09640984596,920.3864978,16566482.85,4668014.526,179635.7956,6550873.773,10495771.02,1338258.567,11745545.09,13112747.17,14417566.37,549172.0327,3183916.403,17352496.42,34.2475878,10912014.28,18697569.68,19116547.62,6434137.281,17478794.45,19045803.5,2242945.015,15432167.48,19120914.35,19080559.59,18855315.05,17964193.73,16085270.41,11768548.18,780741.1478,2962347.319,7893121.839,19125245.79,19123422.22,19104590.2,16789114.96,18394641.72,9731645.344,18971078.02,14483102.99,2972347.318,18901972.15,17328068.93,19127985.92,20684462.5,14445030.03,1804289.087,38889640064.0,2616617.273,56398558675,201437,2.331446759,639252,464106.7911,2.482832792,0.0029128,27.6576499,21160.39258,0.22,21668.8457,21103.19727,107.5,99167.0,27.0,473.0,2.5
2022-08-22,880923,9110,2578372,18022383,950,504235,7969230,43,99443,42896393,21232486,10648545,3774704,15951,5,150140,98,897785,2151,1142650.172,3003793.276,435550025,139577669788,28351606743494,28351606743494,10.612358,226054.7298,17618.68755,17358.18181,24804,204358071.4,1.729223234,0.0047375979,906.25,0.3366857974,57.40072275,36.59728686,43.32033263,27.61997697,21301.08406,0.0955683425,916.862358,16567042.07,4666821.012,245965.7393,6552608.75,10492661.44,1230892.507,11745188.32,13104310.61,14412016.78,583058.4403,3177901.485,17353437.45,34.25503522,10907784.66,18698330.55,19117467.98,6440426.314,17479003.76,19046749.53,2265383.977,15430703.58,19121820.28,19081496.1,18856215.36,17964449.47,16084538.49,11764662.23,781455.1478,2956452.14,7894518.655,19126150.65,19124304.67,19105262.79,16782626.97,18391023.45,9711897.161,18970847.47,14472810.67,2976358.111,18902629.49,17327445.5,19128892.17,20684575.78,14436577.31,1804275.153,38433016695.0,2612703.222,55653410956,250080,2.894444444,746052,333251.7651,5.737439143,0.0039432,27.867628,21531.46289,0.22,21531.46289,20939.18359,108.099998,122386.0,29.0,474.0,2.5
2022-08-23,930754,9118,2580685,17996242,950,504454,7967636,43,99425,42858724,21199137,10643026,3777781,15948,5,150148,97,898112,2154,1042204.36,2690023.849,462684102,141118621990,28351606743494,28351606743494,11.45792651,246740.8829,13642.84838,14631.15571,24099,242410953.8,2.051101258,0.0056194555,1075.0,0.3364708282,67.08179565,37.25953819,50.61447166,28.11301966,21534.51435,0.09651520876,1086.457927,16567725.41,4661505.928,292214.9731,6553136.963,10493641.83,1240193.112,11746332.82,13099418.49,14409985.21,593452.384,3168771.083,17354285.35,34.25587145,10908616.12,18699606.24,19118557.46,6436675.898,17479401.38,19048003.2,2264908.874,15430319.37,19122899.52,19082697.11,18857604.84,17964965.56,16084466.75,11764306.47,781620.1478,2943216.223,7894173.309,19127226.85,19125400.85,19106630.83,16788154.94,18395617.86,9723270.009,18973337.05,14479703.7,2973027.159,18903485.38,17326570.3,19129967.17,20684710.16,14433918.65,1804499.426,38859018783.0,2616171.917,56337991703,257650,2.982060185,768613,285173.7493,4.627480103,0.00386102,27.99492782,21401.04492,0.22,21646.20313,20955.13867,109.0,116940.0,28.0,470.0,2.5
2022-08-24,930584,9120,2581634,17995492,952,504660,7962450,44,99431,42861699,21199078,10636408,3779352,15942,5,150281,97,898249,2157,1174715.308,3093299.986,451621798,140384693514,28351606743494,28351606743494,9.95411646,213266.6746,14741.68175,23133.74568,23578,205767438.5,1.740968021,0.0047697754,912.5,0.3363367178,65.26953205,37.43935238,49.24380137,28.24680941,21424.97282,0.09604801673,922.4541165,16567917.4,4655586.552,271476.3222,6552386.072,10493547.36,1243568.06,11747066.41,13096381.95,14409560.35,586255.3114,3163798.706,17355141.65,34.2503125,10908683.82,18700594.98,19119468.62,6434417.277,17480245.91,19048935.1,2279645.093,15429323.95,19123812.51,19083609.72,18858697.35,17965692.06,16084855.04,11763436.49,781620.1478,2939549.02,7892292.659,19128138.75,19126302.42,19107401.41,16786278.02,18394595.56,9716928.5,18973970.58,14475616.64,2969359.956,18904486.79,17327023.18,19130879.67,20684824.22,14433644.75,1804568.646,38662834195.0,2610954.343,55939625834,260385,3.013715278,790215,293105.8194,3.168391501,0.003586055,28.06855954,21526.45508,0.22,21783.07617,21195.00586,108.519997,118005.0,25.0,471.0,2.5
2022-08-25,898274,9127,2582730,17992455,949,504758,7962960,43,99457,42859146,21198543,10635801,3780433,15951,5,150249,96,898474,2156,1070662.623,2788790.491,443417688,141418894003,28351606743494,28351606743494,10.67640461,230480.5101,16060.60333,20897.99342,25618,224089197.2,1.895887271,0.0051942117,993.75,0.335799879,45.77415935,38.00607167,34.53324714,28.67279453,21587.83958,0.09676234451,1004.426405,16568331.36,4652540.841,270777.6502,6550859.036,10491570.29,1231875.637,11746740.84,13088019.19,14409418.76,583815.6317,3158762.979,17355946.86,34.24055183,10908359.52,18701610.87,19120464.31,6424480.781,17480692.26,19049967.44,2259458.202,15429959.91,19124811.49,19084628.51,18859727.12,17966324.94,16084871.36,11763897.45,781620.1478,2927454.695,7887535.817,19129133.31,19127310.89,19108559.79,16790452.25,18398008.24,9722171.811,18975800.81,14481399.43,2967169.972,18905415.78,17327210.68,19131873.42,20684948.44,14433595.78,1804743.734,38960518226.0,2609383.992,56330963029,255143,2.953043981,773167,417962.3109,2.404113725,0.00366167,28.10130586,21395.45898,0.22,21789.63672,21362.44141,108.629997,108145.0,25.0,472.0,2.5
2022-08-26,937226,9129,2584135,18008644,950,504862,7965184,43,99395,42890115,21222646,10640348,3782219,15946,5,150247,95,898793,2159,1011261.21,2671246.455,470139376,132623717824,28351606743494,28351606743494,11.46921892,232207.7053,21164.62959,22027.15979,27146,248048418.3,2.098471542,0.0057492371,1100.0,0.3359757812,48.9869651,35.57078083,36.94849543,26.82931735,20246.16557,0.09072015048,1111.469219,16568999.68,4651142.329,286276.3136,6550559.776,10491149.57,1227841.978,11743368.41,13083902.92,14406894.99,579228.3771,3153928.765,17356938.88,34.23701916,10911197.46,18702509.24,19121551.45,6428215.692,17480819.15,19050977.12,2265840.136,15429336.27,19125909.81,19085668.68,18860688.37,17966747.31,16084879.72,11765652.15,781879.1486,2921492.281,7893399.84,19130224.71,19128272.53,19107922.86,16749078.55,18373189.71,9654449.295,18969759.19,14415677.48,2971111.017,18906490.16,17327770.3,19132973.42,20685085.94,14431075.28,1804922.8,36542765856.0,2611656.851,52876037021,265467,3.072534722,843903,390572.7449,2.183678264,0.003975505,28.09212563,21596.08594,0.22,21804.9082,20199.48242,108.470001,108883.0,27.0,472.0,2.5
2022-08-27,830874,9126,2584729,18006142,950,504820,7965786,43,99414,42896014,21225615,10638301,3783392,15948,5,150253,95,898931,2156,1058337.71,2779555.29,403035517,131206805920,28351606743494,28351606743494,8.57697937,171916.8969,12980.23348,16108.98604,21804,204358071.4,1.728772495,0.004736363,906.25,0.3360340454,49.13602173,35.11658761,37.05173167,26.48017352,20043.99095,0.08972869812,914.8269794,16569486.77,4647059.491,271962.8855,6545942.186,10480890.53,1212423.632,11743668.79,13072484.36,14403732.81,545589.0502,3153032.087,17357657.74,34.21126451,10909559.26,18703379.26,19122450.02,6429634.99,17481288.18,19051938.74,2265033.42,15430223.24,19126815.94,19086590.05,18861624.37,17967430.12,16085550.91,11764950.27,781879.1486,2920819.229,7890234.435,19131129.66,19129155.0,19108357.62,16741957.57,18368372.71,9640639.399,18968819.27,14405203.54,2970437.965,18907383.05,17328468.61,19133879.67,20685199.22,14428180.19,1805115.523,36181719199.0,2612744.807,52369833270,221784,2.566944444,711273,389406.3663,2.946499613,0.00343189,28.09179565,20262.48047,0.22,20340.77539,19890.52344,108.470001,100340.0,28.0,473.0,2.5
2022-08-28,776186,9129,2585654,17998099,951,504800,7964078,43,99403,42899939,21218638,10635460,3784799,15948,5,150266,95,899102,2154,894584.6832,2344523.925,377468352,128863087924,28351606743494,28351606743494,7.66443866,150786.6499,11101.27557,12062.9846,18960,226907929.4,1.919432654,0.0052587196,1006.25,0.3362249075,43.73289213,34.41783474,32.98481197,25.95908371,19673.54122,0.08790916894,1013.914439,16569986.07,4423294.342,218434.3758,6550070.803,10480244.34,1195220.375,11748681.67,13073333.81,14407218.53,540427.3222,3151238.087,17358509.59,34.23104182,10909692.83,18704509.05,19123450.9,6433625.25,17481873.5,19052990.16,2265677.682,15429928.98,19127818.01,19087622.65,18862816.25,17968258.06,16085600.21,11764955.01,781879.1486,2921838.84,7889298.463,19132129.64,19130056.09,19108341.75,16636917.45,18320546.17,9418670.227,18961786.55,12517822.85,2971457.576,18908492.6,17329166.63,19134885.92,20685325.0,14432171.84,1805295.269,35516550880.0,2614562.808,51437709167,204472,2.366574074,655093,437539.9154,2.049911765,0.00339212,28.06628102,20041.03516,0.22,20139.05469,19616.81445,108.470001,99479.0,28.0,473.0,2.5
2022-08-29,939245,9132,2587556,17981604,948,504902,7963700,43,99458,42864392,21194413,10629365,3787590,15973,5,150187,96,899355,2159,1140110.452,2990157.732,469454764,132872528537,28351606743494,28351606743494,11.05466883,224088.7539,23023.84975,29638.75506,27267,221270464.9,1.871648898,0.0051278052,981.25,0.3357662059,58.67193997,35.94072541,44.25998051,27.11237785,20270.96038,0.09090670388,992.3046688,16570833.8,4420235.422,228769.9645,6554821.578,10485455.74,1185286.914,11754191.81,13062500.68,14410737.2,556115.6794,3145686.903,17359488.52,34.25411307,10906817.61,18705562.28,19124451.58,6425177.516,17482103.22,19054137.03,2262551.542,15431160.18,19128807.1,19088692.35,18863989.92,17968695.64,16085435.47,11765134.2,783032.1486,2929272.544,7890841.653,19133118.49,19131170.64,19110889.25,16751169.22,18376074.42,9651354.248,18973382.18,14415195.56,2968987.821,18909173.75,17328419.25,19135867.17,20685447.66,14435403.17,1805311.894,36595405877.0,2604994.859,52805747579,253563,2.934756944,765799,326150.2378,3.858301352,0.004099465,28.11866402,19615.1543,0.22,20357.46289,19600.78516,108.839996,115810.0,24.0,472.0,2.5
2022-08-30,951380,9115,2590159,17961211,951,505324,7968847,42,99492,42848382,21169583,10631911,3791922,15960,5,150352,97,899941,2161,1125135.315,2937743.833,475914501,130054546244,28351606743494,28351606743494,12.11978636,240280.3786,32265.47482,35976.68786,29633,228317294.5,1.931153388,0.0052908312,1012.5,0.3356564553,47.74921629,35.45564279,36.01487634,26.74244082,19825.46321,0.08897075413,1024.619786,16571236.61,4422906.989,318570.2105,6559975.164,10488138.92,1217736.751,11755657.52,13061262.67,14409474.33,581447.939,3143951.929,17360574.86,34.27923087,10902335.79,18706387.56,19125471.88,6423417.197,17481943.5,19055301.23,2238903.111,15428539.02,19129820.59,19089819.35,18865056.33,17968707.04,16084283.27,11761710.4,783129.1494,2932936.008,7891177.239,19134124.34,19132066.51,19110595.43,16642123.31,18325691.97,9422602.289,18965212.02,12521983.46,2962746.944,18909774.57,17327002.7,19136879.67,20685574.22,14434003.5,1804674.266,35778503256.0,2605785.704,51660908593,263101,3.045150463,792781,400778.9271,3.077451303,0.0042297,28.1433684,20298.61133,0.22,20542.64453,19617.64063,108.699997,102764.0,27.0,474.0,2.5
2022-08-31,916812,9110,2589736,17959903,947,505174,7968806,42,99374,42850450,21162154,10631731,3790661,15947,5,150284,97,899732,2154,1212620.527,3215759.301,469500858,131274077024,30977051760460,30383629256625,13.41263163,268583.5438,36396.01016,25120.59406,27716,220515247.0,1.740339199,0.0047680526,912.5,0.3359153287,46.42496711,35.94313263,35.00476628,27.10138607,20024.67161,0.08408079094,925.9126316,16571381.69,4403582.433,318661.2577,6555616.971,10487573.67,1225826.464,11755234.31,13060227.87,14404565.17,569268.067,3136470.822,17361257.85,34.25482371,10905933.81,18707329.42,19126388.28,6428677.748,17482976.5,19056222.23,2251431.636,15428956.1,19130730.07,19090738.64,18865903.86,17969698.39,16085606.34,11763811.5,783129.1502,2944665.068,7893761.547,19135041.85,19133061.01,19112280.98,16740728.13,18369634.15,9636096.088,18973066.7,14402173.95,2974476.004,18910746.81,17328412.88,19137792.17,20685688.28,14430035.9,1805097.565,36146485955.0,2618237.993,52429355999,258575,2.992766204,775348,412230.6027,4.208111215,0.00447801,28.21973299,19799.58203,0.22,20420.99023,19799.58203,108.75,111395.0,23.0,474.0,2.5
2022-09-01,969786,9112,2591815,17994170,950,505372,7982716,42,99457,42894399,21197586,10650298,3794566,15948,5,150278,97,899958,2151,1269362.087,3344871.652,461592288,131680043063,30977051760460,30977051760460,14.60997864,293740.3792,19514.12716,24516.77169,28174,212503107.4,1.644904036,0.0045065864,862.5,0.3361884064,57.65344333,36.3002562,43.46477524,27.36666513,20105.46261,0.08298561886,877.1099786,16571847.41,4401452.367,331506.9246,6549465.965,10481891.99,1231355.173,11755930.02,13059494.88,14402659.17,606000.0406,3130056.946,17361813.48,34.22114081,10903401.69,18707392.87,19127247.23,6434193.815,17482323.42,19056961.68,2249985.005,15428892.56,19131590.1,19091539.97,18866212.67,17969089.72,16084279.5,11761207.66,783129.1518,2943963.792,7887963.458,19135904.81,19133931.97,19113365.93,16744841.07,18373138.08,9636330.153,18974579.57,14406647.37,2973774.728,18911101.79,17328284.45,19138654.67,20685796.09,14428580.08,1805194.061,36294261696.0,2604183.055,52358305042,270341,3.128946759,830932,331960.3057,3.884875103,0.0045459,28.30862634,20050.49805,0.21,20198.39063,19653.96875,108.839996,103669.0,23.0,473.0,2.5
2022-09-02,996822,9103,2592567,18041465,949,505565,7991945,42,99478,42955379,21260187,10665310,3795959,15937,5,150285,98,900285,2145,1409924.403,3683565.682,475179973,130603401736,30977051760460,30977051760460,18.53467979,369745.672,28020.50461,21920.97729,28742,198644209.1,1.537562902,0.0042125011,806.25,0.3365050166,36.36691919,35.84602354,27.41239084,27.01975392,19948.85675,0.08282905151,824.7846798,16572285.24,4404179.284,349214.6678,6546911.605,10477828.67,1248632.42,11756151.72,13059825.77,14397378.89,634087.6461,3113929.55,17362628.11,34.20635321,10903328.86,18707556.61,19128033.86,6440524.615,17482090.22,19057532.52,2257299.589,15428057.23,19132398.54,19092189.37,18866460.64,17968978.16,16083295.11,11760324.01,783129.1518,2958499.246,7890546.898,19136706.46,19134660.02,19113199.55,16648510.96,18330304.9,9429266.889,18967805.8,12531677.18,2978405.217,18911729.16,17328940.69,19139460.92,20685896.88,14426803.12,1805157.244,36010823261.0,2602678.841,51920467356,270262,3.128032407,869894,526287.6633,3.323744952,0.00452099,28.38611962,20126.07227,0.21,20401.56836,19814.76563,109.639999,104870.0,54.0,473.0,2.5
2022-09-03,916603,9104,2592803,18024636,948,505578,7990902,42,99480,42925779,21238884,10662076,3795932,15946,5,150293,98,900342,2147,1164972.633,3052802.041,448761900,129600611106,30977051760460,30977051760460,13.82420616,273772.2739,9295.170509,9975.234569,21141,226362005.8,1.752022448,0.0048000615,918.75,0.3363207762,53.49628744,35.42489095,40.31114514,26.69377614,19803.83327,0.0815885335,932.5742062,16572385.97,4402163.325,277170.5858,6544218.452,10471921.26,1236787.377,11756357.37,13060684.87,14393781.51,614673.126,3100273.467,17363356.37,34.19064075,10902746.75,18708689.78,19128964.97,6437307.348,17483044.54,19058573.37,2258029.722,15428992.62,19133324.47,19093196.62,18867553.13,17970021.96,16084284.44,11761222.63,783129.1518,2959473.83,7890570.05,19137624.12,19135563.3,19113973.72,16641693.08,18326813.28,9420361.376,18967924.03,12520879.81,2979379.801,18912582.56,17329235.92,19140379.67,20686011.72,14422881.66,1805327.663,35752408031.0,2603178.628,51552915517,235843,2.729664352,752049,357788.9343,1.391890589,0.003357835,28.39338984,19969.71875,0.21,20037.00977,19698.35547,109.639999,87621.0,22.0,473.0,2.5
2022-09-04,774639,9097,2593658,18022163,948,505659,7993217,42,99494,42927516,21239422,10663945,3797551,15931,5,150367,98,900542,2146,865543.1429,2309254.964,387954834,130680382276,30977051760460,30977051760460,10.50035731,209607.2074,18588.10258,21493.36688,18934,258699436.8,2.002201551,0.0054854837,1050.0,0.3363959161,57.80844179,35.75968586,43.56840559,26.95095127,19961.91189,0.08183092688,1060.500357,16571370.74,4393137.139,208225.1735,6546486.278,10473030.45,1217337.698,11736205.51,13064024.29,14396780.96,580640.0729,3101980.379,17364204.63,34.20061297,10902324.51,18709604.9,19130013.45,6439098.77,17483507.93,19059653.01,2255520.883,15428555.28,19134377.26,19094268.9,18868571.95,17970630.29,16084659.61,11759645.69,783129.1518,2957659.924,7891049.149,19138675.23,19136634.19,19115256.51,16651957.41,18333081.85,9434008.322,18970078.36,12534624.16,2977565.895,18913486.16,17329567.05,19141429.67,20686142.97,14426293.91,1805534.926,36041929103.0,2600901.888,51918974333,206295,2.387673611,650897,331118.2429,2.612882287,0.003336195,28.4506213,19832.4707,0.21,19999.68945,19636.81641,109.639999,83846.0,30.0,474.0,2.5
2022-09-05,942780,9090,2594307,17998512,950,505719,7993779,43,99490,42876420,21199038,10664061,3798338,15934,5,150329,97,900724,2150,1184310.81,3106292.889,475262812,129592670953,30977051760460,30977051760460,14.23661778,281853.6658,33869.77411,29841.60655,25013,235601272.1,1.823342462,0.0049954588,956.25,0.3365228333,65.75190768,35.87775981,49.55081938,27.03757897,19797.79679,0.08155090452,970.4866178,16571804.52,4390747.324,233505.4165,6545812.766,10463451.89,1212035.533,11735939.5,13064309.85,14395849.51,596742.4304,3082887.068,17365037.08,34.19538605,10901474.31,18710679.43,19131001.69,6441849.947,17484238.12,19060734.26,2278756.655,15428806.65,19135344.04,19095344.82,18869672.46,17971499.28,16084666.57,11760011.69,783129.1518,2951091.48,7894074.713,19139630.09,19137572.68,19116088.68,16642207.52,18328276.76,9422348.227,18970012.82,12519844.43,2980902.416,18914115.79,17329063.18,19142385.92,20686262.5,14425754.94,1805675.876,35748404049.0,2615328.317,51777738560,253103,2.92943287,753828,291130.5025,4.412147096,0.00378774,28.60162408,19988.78906,0.21,20031.16016,19673.04688,109.639999,99478.0,11.0,476.0,2.5
2022-09-06,927513,9104,2596570,17992813,951,506127,7995674,43,99481,42865746,21191835,10664484,3801980,15935,5,150470,97,901244,2155,1261379.81,3284236.838,466361631,123474709522,30977051760460,30977051760460,15.36578653,289585.9261,37174.0594,43232.66799,30615,218662618.3,1.692174018,0.0046360932,887.5,0.3359656526,51.04602287,34.2072356,38.46176591,25.77420559,18846.15054,0.07781643091,902.8657865,16572466.28,4391725.323,305370.2806,6551720.431,10465560.44,1241177.271,11643337.99,13066595.81,14394379.01,607911.9785,3046548.764,17366023.03,34.22466099,10901007.69,18711469.8,19131893.11,6431482.347,17484120.23,19061657.28,2275631.098,15426177.81,19136234.4,19096249.67,18870646.09,17971572.86,16083599.32,11757204.81,783607.1518,2946580.353,7890163.795,19140509.12,19138342.38,19115858.88,16606642.99,18304468.33,9353184.44,18965172.87,12473449.94,2976391.289,18914716.12,17327837.73,19143273.42,20686373.44,14423926.87,1805564.383,34027938161.0,2600726.237,49013678174,267063,3.091006944,783071,375019.881,6.615380397,0.004487,28.84513742,19817.72461,0.21,20155.26953,18800.17188,109.599998,111495.0,11.0,481.0,2.5
2022-09-07,951645,9101,2598166,17981752,947,506479,7999186,43,99503,42840851,21180707,10669053,3805321,15946,5,150627,97,901741,2146,1269132.247,3272465.445,477779955,126416425244,30977051760460,30977051760460,14.69645264,283537.2951,23526.115,28371.1265,30417,224822129.2,1.739757973,0.0047664602,912.5,0.3355712573,64.82517313,35.05828896,48.83261455,26.4093072,19292.90707,0.07956652251,927.1964526,16572894.8,4389324.399,338699.8165,6552481.944,10465985.66,1262577.691,11644636.08,13067408.99,14390607.15,600122.9939,3048049.375,17366906.62,34.22700746,10896643.38,18712225.28,19132815.16,6424238.54,17484269.24,19062633.12,2275159.896,15423908.71,19137155.29,19097239.55,18871630.65,17971910.61,16082859.58,11755115.36,784626.1526,2949288.226,7877666.136,19141425.95,19139313.5,19117381.68,16621841.69,18315415.79,9384186.689,18968868.23,12489879.59,2979099.162,18915229.91,17326690.37,19144185.92,20686487.5,14421259.63,1805636.414,34835975550.0,2597078.86,50105201116,264285,3.058854167,805041,295320.2436,5.69039311,0.00433496,29.04976773,18837.68359,0.21,19427.17188,18644.4668,110.32,120149.0,24.0,477.0,2.5
2022-09-08,947648,9105,2598897,18020749,947,506254,8005911,43,99479,42885708,21225211,10680876,3806942,15945,5,150457,97,901632,2144,1395476.339,3667617.78,465787458,126510412842,30977051760460,30977051760460,15.87666942,306723.3587,24023.84883,25123.69533,28412,195564453.6,1.513288358,0.0041459955,793.75,0.335818979,41.61406979,35.31908409,31.34225571,26.60109358,19319.12485,0.07998017237,809.6266694,16573430.3,4382952.41,317886.2253,6548454.644,10465116.72,1264600.749,11645392.09,13068020.81,14388166.46,592022.1555,3046915.84,17367723.81,34.20455261,10898700.48,18712484.9,19133600.56,6429247.525,17484050.96,19063230.33,2276064.984,15425010.99,19137948.28,19097904.26,18872008.58,17971857.91,16082566.68,11756386.47,784789.1529,2954164.773,7879443.213,19142219.85,19140112.34,19118136.96,16622372.69,18315997.79,9382597.51,18969516.95,12493141.4,2983975.709,18915840.47,17327918.57,19144979.67,20686586.72,14419326.24,1805633.186,34883252952.0,2597057.399,50172876138,266823,3.088229167,845782,460060.2577,3.980561679,0.00426914,29.20033324,19289.94141,0.21,19417.35156,19076.71484,109.669998,115472.0,42.0,477.0,2.5
